dataset,strategy,round,n_labeled,pct_labeled,accuracy,precision,recall,f1,tn,fp,fn,tp,train_eval_time_sec,query_time_sec,total_time_sec,stop_reason,undersampling,undersampling_stage
Move Class,MarginSamplingDropout,3,3428,20,0.961411337,0.992646297,0.960320641,0.976215941,2051,71,396,9584,2.390326977,1.397980452,3.788307428,,TRUE,after_split
Move Class,MarginSamplingDropout,4,4285,25,0.964633945,0.994000827,0.962925852,0.978216612,2064,58,370,9610,2.800075531,1.341155291,4.141230822,,TRUE,after_split
Move Class,MarginSamplingDropout,5,5142,30,0.970087589,0.992523556,0.971042084,0.981665316,2049,73,289,9691,3.276405811,1.244498253,4.520904064,,TRUE,after_split
Move Class,MarginSamplingDropout,6,5999,35,0.968765493,0.994540585,0.96743487,0.980800488,2069,53,325,9655,3.942397118,1.264099121,5.206496239,,TRUE,after_split
Move Class,MarginSamplingDropout,7,6856,40,0.967030243,0.994630872,0.965230461,0.979710145,2070,52,347,9633,4.537536621,1.104382515,5.641919136,,TRUE,after_split
Move Class,MarginSamplingDropout,8,7713,45,0.968434969,0.994844298,0.966733467,0.980587458,2072,50,332,9648,5.034721851,0.904125929,5.93884778,,TRUE,after_split
Move Class,MarginSamplingDropout,9,8570,50,0.966864981,0.997093928,0.962625251,0.979556462,2094,28,373,9607,5.478384256,0,5.478384256,max_label_pct_reached(50.0%),TRUE,after_split
Move Class,AdversarialBIM,0,857,5,0.943976202,0.981669428,0.949799599,0.965471583,1945,177,501,9479,0.686241388,162.7081494,163.3943908,,TRUE,after_split
Move Class,AdversarialBIM,1,1714,10,0.956618741,0.987723099,0.959318637,0.973313679,2003,119,406,9574,1.208718538,142.0801425,143.288861,,TRUE,after_split
Move Class,AdversarialBIM,2,2571,15,0.961328706,0.990916598,0.961923848,0.976205003,2034,88,380,9600,1.744218111,128.4755979,130.219816,,TRUE,after_split
Move Class,AdversarialBIM,3,3428,20,0.962237647,0.991433584,0.96252505,0.976765469,2039,83,374,9606,2.250246763,123.8069944,126.0572412,,TRUE,after_split
Move Class,AdversarialBIM,4,4285,25,0.962072385,0.994289274,0.959519038,0.976594768,2067,55,404,9576,2.754305601,121.1791806,123.9334862,,TRUE,after_split
Move Class,AdversarialBIM,5,5142,30,0.965294993,0.994414564,0.963326653,0.978623779,2068,54,366,9614,3.290996552,112.3743708,115.6653674,,TRUE,after_split
Move Class,AdversarialBIM,6,5999,35,0.96678235,0.995755694,0.963827655,0.979531568,2081,41,361,9619,3.9309268,109.9453795,113.8763063,,TRUE,after_split
Move Class,AdversarialBIM,7,6856,40,0.966864981,0.996269817,0.963426854,0.979573124,2086,36,365,9615,4.523195744,106.7769284,111.3001242,,TRUE,after_split
Move Class,AdversarialBIM,8,7713,45,0.970583375,0.99618478,0.968036072,0.981908731,2085,37,319,9661,4.817466021,99.05887461,103.8763406,,TRUE,after_split
Move Class,AdversarialBIM,9,8570,50,0.968600231,0.995560603,0.966232465,0.980677311,2079,43,337,9643,5.288524628,0,5.288524628,max_label_pct_reached(50.0%),TRUE,after_split
Move Class,AdversarialDeepFool,0,857,5,0.932077343,0.983629066,0.933166333,0.957733443,1967,155,667,9313,0.691266298,128.0924501,128.7837164,,TRUE,after_split
Move Class,AdversarialDeepFool,1,1714,10,0.956784003,0.986721565,0.960521042,0.973445037,1993,129,394,9586,1.218443632,89.53721094,90.75565457,,TRUE,after_split
Move Class,AdversarialDeepFool,2,2571,15,0.96595604,0.989862789,0.968637275,0.979135015,2023,99,313,9667,1.784404278,111.9401305,113.7245347,,TRUE,after_split
Move Class,AdversarialDeepFool,3,3428,20,0.965542885,0.993395934,0.964629259,0.978801281,2058,64,353,9627,2.29444623,228.2659352,230.5603814,,TRUE,after_split
Move Class,AdversarialDeepFool,4,4285,25,0.963477111,0.994401825,0.961122244,0.977478855,2068,54,388,9592,2.748066902,207.5863075,210.3343744,,TRUE,after_split
Move Class,AdversarialDeepFool,5,5142,30,0.96678235,0.995653074,0.963927856,0.979533652,2080,42,360,9620,3.368575811,210.8686051,214.2371809,,TRUE,after_split
Move Class,AdversarialDeepFool,6,5999,35,0.967939184,0.995249897,0.965731463,0.980268511,2076,46,342,9638,3.868300676,169.3126264,173.180927,,TRUE,after_split
Move Class,AdversarialDeepFool,7,6856,40,0.969509172,0.995157135,0.967735471,0.981254763,2075,47,322,9658,4.420516968,147.651439,152.0719559,,TRUE,after_split
Move Class,AdversarialDeepFool,8,7713,45,0.966451826,0.996576763,0.962625251,0.97930683,2089,33,373,9607,4.978229523,117.0800493,122.0582788,,TRUE,after_split
Move Class,AdversarialDeepFool,9,8570,50,0.969757065,0.99566921,0.96753507,0.981400549,2080,42,324,9656,5.404019356,0,5.404019356,max_label_pct_reached(50.0%),TRUE,after_split
Move Method,RandomSampling,0,13057,5.000076588,0.778050356,0.642504655,0.849031067,0.731469458,43441,15358,4908,27602,8.913117886,0.005007267,8.918125153,,TRUE,after_split
Move Method,RandomSampling,1,26114,10.00015318,0.788323166,0.655985232,0.8525992,0.741479857,44263,14536,4792,27718,17.59686971,0.006000042,17.60286975,,TRUE,after_split
Move Method,RandomSampling,2,39171,15.00022977,0.788761239,0.651122388,0.876161181,0.747062526,43537,15262,4026,28484,26.03068233,0.004999876,26.0356822,,TRUE,after_split
Move Method,RandomSampling,3,52228,20.00030635,0.799012146,0.668443345,0.864103353,0.753783407,44865,13934,4418,28092,33.92377138,0.004999638,33.92877102,,TRUE,after_split
Move Method,RandomSampling,4,65285,25.00038294,0.795737551,0.659743194,0.88031375,0.754233156,44039,14760,3891,28619,41.98052931,0.005001545,41.98553085,,TRUE,after_split
Move Method,RandomSampling,5,78342,30.00045953,0.798935483,0.666243744,0.872223931,0.755444846,44594,14205,4154,28356,50.54682255,0.004001379,50.55082393,,TRUE,after_split
Move Method,RandomSampling,6,91399,35.00053612,0.803195742,0.673021086,0.869855429,0.758882568,45060,13739,4231,28279,57.98524952,0.004008055,57.98925757,,TRUE,after_split
Move Method,RandomSampling,7,104456,40.00061271,0.804728997,0.669327305,0.892463857,0.764955575,44465,14334,3496,29014,66.88145494,0.003000259,66.8844552,,TRUE,after_split
Move Method,RandomSampling,8,117513,45.0006893,0.803239549,0.665302782,0.900276838,0.765156466,44075,14724,3242,29268,73.09331036,0.003000021,73.09631038,,TRUE,after_split
Move Method,RandomSampling,9,130570,50.00076588,0.810566319,0.679512897,0.885665949,0.769012994,45219,13580,3717,28793,83.08684182,0,83.08684182,max_label_pct_reached(50.0%),TRUE,after_split
Move Method,EntropySampling,0,13057,5.000076588,0.778389863,0.641603027,0.855398339,0.733234018,43265,15534,4701,27809,9.148194313,2.694673061,11.84286737,,TRUE,after_split
Move Method,EntropySampling,1,26114,10.00015318,0.801969138,0.675514574,0.854044909,0.754360702,45462,13337,4745,27765,17.17603803,2.615122557,19.79116058,,TRUE,after_split
Move Method,EntropySampling,2,39171,15.00022977,0.807915978,0.67749508,0.878868041,0.765154051,45198,13601,3938,28572,26.0104816,2.514165878,28.52464747,,TRUE,after_split
Move Method,EntropySampling,3,52228,20.00030635,0.815111325,0.686973583,0.883112888,0.772792119,45717,13082,3800,28710,33.58176064,2.301598787,35.88335943,,TRUE,after_split
Move Method,EntropySampling,4,65285,25.00038294,0.810303475,0.673165059,0.908120578,0.773187372,44465,14334,2987,29523,42.11111283,1.949638844,44.06075168,,TRUE,after_split
Move Method,EntropySampling,5,78342,30.00045953,0.820948647,0.687226303,0.912334666,0.783940583,45300,13499,2850,29660,50.61687732,1.954677343,52.57155466,,TRUE,after_split
Move Method,EntropySampling,6,91399,35.00053612,0.827990669,0.7018838,0.898523531,0.788123246,46392,12407,3299,29211,57.0702424,1.887737274,58.95797968,,TRUE,after_split
Move Method,EntropySampling,7,104456,40.00061271,0.826534077,0.698214158,0.903168256,0.787575607,46108,12691,3148,29362,66.57783961,1.671224117,68.24906373,,TRUE,after_split
Move Method,EntropySampling,8,117513,45.0006893,0.82000679,0.681823323,0.927099354,0.785765496,44734,14065,2370,30140,74.89955425,1.513390779,76.41294503,,TRUE,after_split
Move Method,EntropySampling,9,130570,50.00076588,0.830892902,0.705161182,0.902306982,0.79164474,46534,12265,3176,29334,82.87595177,0,82.87595177,max_label_pct_reached(50.0%),TRUE,after_split
Move Method,LeastConfidence,0,13057,5.000076588,0.779561708,0.644784846,0.848077515,0.732589345,43610,15189,4939,27571,9.021723747,2.647959232,11.66968298,,TRUE,after_split
Move Method,LeastConfidence,1,26114,10.00015318,0.799165471,0.666886481,0.87099354,0.755395492,44655,14144,4194,28316,17.11696839,2.647896051,19.76486444,,TRUE,after_split
Move Method,LeastConfidence,2,39171,15.00022977,0.808605942,0.679755129,0.874377115,0.764879991,45407,13392,4084,28426,25.50199914,2.470667362,27.9726665,,TRUE,after_split
Move Method,LeastConfidence,3,52228,20.00030635,0.814859433,0.684626488,0.889972316,0.773909671,45471,13328,3577,28933,33.58781004,2.266136169,35.85394621,,TRUE,after_split
Move Method,LeastConfidence,4,65285,25.00038294,0.822514758,0.696433735,0.889018763,0.781029591,46201,12598,3608,28902,40.71669698,1.945043325,42.6617403,,TRUE,after_split
Move Method,LeastConfidence,5,78342,30.00045953,0.826490269,0.707120666,0.875146109,0.782211836,47015,11784,4059,28451,50.58164167,1.988671303,52.57031298,,TRUE,after_split
Move Method,LeastConfidence,6,91399,35.00053612,0.825997437,0.698951501,0.898123654,0.786118141,46223,12576,3312,29198,58.43204737,1.661248446,60.09329581,,TRUE,after_split
Move Method,LeastConfidence,7,104456,40.00061271,0.821561949,0.688031909,0.912642264,0.78457816,45346,13453,2840,29670,66.98835564,1.64979887,68.63815451,,TRUE,after_split
Move Method,LeastConfidence,8,117513,45.0006893,0.828154946,0.707811303,0.881051984,0.784987051,46975,11824,3867,28643,74.65441203,1.427066565,76.0814786,,TRUE,after_split
Move Method,LeastConfidence,9,130570,50.00076588,0.823237578,0.691148996,0.910335281,0.785742732,45574,13225,2915,29595,81.88685465,0,81.88685465,max_label_pct_reached(50.0%),TRUE,after_split
Move Method,MarginSampling,0,13057,5.000076588,0.77458958,0.635588596,0.859950784,0.73094018,42770,16029,4553,27957,9.122678757,2.797878504,11.92055726,,TRUE,after_split
Move Method,MarginSampling,1,26114,10.00015318,0.799724014,0.668955359,0.866102738,0.754869238,44865,13934,4353,28157,17.38321519,2.54314661,19.9263618,,TRUE,after_split
Move Method,MarginSampling,2,39171,15.00022977,0.812877153,0.696804981,0.839895417,0.761688239,46918,11881,5205,27305,25.84014678,2.500920296,28.34106708,,TRUE,after_split
Move Method,MarginSampling,3,52228,20.00030635,0.814454216,0.687629562,0.877483851,0.771041678,45840,12959,3983,28527,34.11273122,2.354629993,36.46736121,,TRUE,after_split
Move Method,MarginSampling,4,65285,25.00038294,0.816600773,0.684382895,0.899907721,0.77748545,45307,13492,3254,29256,41.8242166,2.168478966,43.99269557,,TRUE,after_split
Move Method,MarginSampling,5,78342,30.00045953,0.828625875,0.706692817,0.886681021,0.786521146,46835,11964,3684,28826,50.78526187,1.899773121,52.68503499,,TRUE,after_split
Move Method,MarginSampling,6,91399,35.00053612,0.832787567,0.716891416,0.876499539,0.788701597,47546,11253,4015,28495,59.02208948,1.889343023,60.9114325,,TRUE,after_split
Move Method,MarginSampling,7,104456,40.00061271,0.825132243,0.693879943,0.91058136,0.78759661,45739,13060,2907,29603,66.20127702,1.753426313,67.95470333,,TRUE,after_split
Move Method,MarginSampling,8,117513,45.0006893,0.832579483,0.712666387,0.887665334,0.790597647,47164,11635,3652,28858,72.80010843,1.553751707,74.35386014,,TRUE,after_split
Move Method,MarginSampling,9,130570,50.00076588,0.833543243,0.717283796,0.8788988,0.789909462,47537,11262,3937,28573,84.17146683,0,84.17146683,max_label_pct_reached(50.0%),TRUE,after_split
Move Method,KMeansSampling,0,13057,5.000076588,0.774074845,0.634855054,0.860227622,0.730554721,42714,16085,4544,27966,9.230406523,1945.928516,1955.158922,,TRUE,after_split
Move Method,KMeansSampling,1,26114,10.00015318,0.781029252,0.640509228,0.877483851,0.740499429,42788,16011,3983,28527,17.3391664,1847.185225,1864.524392,,TRUE,after_split
Move Method,KMeansSampling,2,39171,15.00022977,0.79303245,0.65645977,0.878375884,0.751374819,43855,14944,3954,28556,25.0900259,1619.784537,1644.874563,,TRUE,after_split
Move Method,KMeansSampling,3,52228,20.00030635,0.794740935,0.662312553,0.864041833,0.749846507,44477,14322,4420,28090,33.87536407,1566.006094,1599.881458,,TRUE,after_split
Move Method,KMeansSampling,4,65285,25.00038294,0.805265636,0.673941283,0.877699169,0.762441716,44994,13805,3976,28534,41.06201625,1446.301131,1487.363147,,TRUE,after_split
Move Method,KMeansSampling,5,78342,30.00045953,0.806733181,0.672524666,0.891079668,0.76652775,44693,14106,3541,28969,50.66308141,1336.701053,1387.364135,,TRUE,after_split
Move Method,KMeansSampling,6,91399,35.00053612,0.808551183,0.675142757,0.891018148,0.768202612,44861,13938,3543,28967,57.52921152,1258.267391,1315.796603,,TRUE,after_split
Move Method,KMeansSampling,7,104456,40.00061271,0.81790404,0.694050092,0.8737004,0.773582079,46278,12521,4106,28404,66.55349326,1198.74315,1265.296643,,TRUE,after_split
Move Method,KMeansSampling,8,117513,45.0006893,0.818221643,0.693341434,0.87760689,0.774667391,46180,12619,3979,28531,75.36602497,1080.208203,1155.574228,,TRUE,after_split
Move Method,KMeansSampling,9,130570,50.00076588,0.815001807,0.680780628,0.904552445,0.776873696,45010,13789,3103,29407,82.36937594,0,82.36937594,max_label_pct_reached(50.0%),TRUE,after_split
Move Method,BALDDropout,0,13057,5.000076588,0.777897031,0.643517649,0.84340203,0.730024761,43610,15189,5091,27419,9.067663193,26.82388973,35.89155293,,TRUE,after_split
Move Method,BALDDropout,1,26114,10.00015318,0.772826337,0.631454298,0.869332513,0.731541279,42304,16495,4248,28262,17.51955271,25.44313431,42.96268702,,TRUE,after_split
Move Method,BALDDropout,2,39171,15.00022977,0.773614868,0.632146445,0.8710243,0.732604618,42321,16478,4193,28317,25.86762452,24.07550025,49.94312477,,TRUE,after_split
Move Method,BALDDropout,3,52228,20.00030635,0.758862763,0.609396505,0.898892648,0.7263621,40068,18731,3287,29223,33.11689591,21.7694416,54.88633752,,TRUE,after_split
Move Method,BALDDropout,4,65285,25.00038294,0.781029252,0.642001361,0.870286066,0.738913554,43022,15777,4217,28293,41.87611008,20.50271916,62.37882924,,TRUE,after_split
Move Method,BALDDropout,5,78342,30.00045953,0.776528053,0.631447497,0.894340203,0.740245688,41829,16970,3435,29075,49.87440848,19.23427773,69.10868621,,TRUE,after_split
Move Method,BALDDropout,6,91399,35.00053612,0.772935855,0.626035402,0.899692402,0.738322121,41327,17472,3261,29249,58.77476978,17.73890233,76.51367211,,TRUE,after_split
Move Method,BALDDropout,7,104456,40.00061271,0.786439453,0.647894689,0.876561058,0.745078045,43312,15487,4013,28497,66.52432251,16.39148307,82.91580558,,TRUE,after_split
Move Method,BALDDropout,8,117513,45.0006893,0.779988829,0.636755995,0.88948016,0.742194217,42303,16496,3593,28917,73.29226565,14.86495495,88.1572206,,TRUE,after_split
Move Method,BALDDropout,9,130570,50.00076588,0.783745304,0.642684672,0.88422024,0.744348637,42817,15982,3764,28746,82.67767596,0,82.67767596,max_label_pct_reached(50.0%),TRUE,after_split
Move Method,EntropySamplingDropout,0,13057,5.000076588,0.781489229,0.652528786,0.82626884,0.729192681,44495,14304,5648,26862,9.148952007,27.20052719,36.3494792,,TRUE,after_split
Move Method,EntropySamplingDropout,1,26114,10.00015318,0.805627047,0.683260503,0.846478007,0.756161899,46042,12757,4991,27519,17.91023135,25.55454588,43.46477723,,TRUE,after_split
Move Method,EntropySamplingDropout,2,39171,15.00022977,0.811398657,0.689572226,0.855336819,0.763561475,46281,12518,4703,27807,25.84316921,24.3102963,50.15346551,,TRUE,after_split
Move Method,EntropySamplingDropout,3,52228,20.00030635,0.81442136,0.684100963,0.889541679,0.773411069,45445,13354,3591,28919,33.88830638,21.91010785,55.79841423,,TRUE,after_split
Move Method,EntropySamplingDropout,4,65285,25.00038294,0.824015157,0.699657543,0.886096586,0.781917131,46433,12366,3703,28807,41.12507153,20.42801619,61.55308771,,TRUE,after_split
Move Method,EntropySamplingDropout,5,78342,30.00045953,0.823774217,0.693643118,0.904552445,0.78518123,45811,12988,3103,29407,50.24413443,19.04293323,69.28706765,,TRUE,after_split
Move Method,EntropySamplingDropout,6,91399,35.00053612,0.825657931,0.698243518,0.89873885,0.785905454,46172,12627,3292,29218,58.17057896,17.51204276,75.68262172,,TRUE,after_split
Move Method,EntropySamplingDropout,7,104456,40.00061271,0.824124676,0.692828844,0.909074131,0.786355715,45696,13103,2956,29554,66.49571824,16.68175936,83.1774776,,TRUE,after_split
Move Method,EntropySamplingDropout,8,117513,45.0006893,0.832678049,0.710670448,0.894032605,0.791875545,46966,11833,3445,29065,74.90635943,15.91216373,90.81852317,,TRUE,after_split
Move Method,EntropySamplingDropout,9,130570,50.00076588,0.830476733,0.706511459,0.896124269,0.790101024,46697,12102,3377,29133,83.89491701,0,83.89491701,max_label_pct_reached(50.0%),TRUE,after_split
Move Method,LeastConfidenceDropout,0,13057,5.000076588,0.77969313,0.64424375,0.85136881,0.733464066,43515,15284,4832,27678,8.966148853,28.20642829,37.17257714,,TRUE,after_split
Move Method,LeastConfidenceDropout,1,26114,10.00015318,0.796307045,0.663209517,0.869394033,0.752432548,44446,14353,4246,28264,19.28662324,28.03922153,47.32584476,,TRUE,after_split
Move Method,LeastConfidenceDropout,2,39171,15.00022977,0.80763123,0.674578885,0.88815749,0.766773333,44870,13929,3636,28874,28.06191945,25.75592422,53.81784368,,TRUE,after_split
Move Method,LeastConfidenceDropout,3,52228,20.00030635,0.817838329,0.693768459,0.874284835,0.773636005,46253,12546,4087,28423,37.01910329,21.47634077,58.49544406,,TRUE,after_split
Move Method,LeastConfidenceDropout,4,65285,25.00038294,0.817827377,0.682373754,0.913595817,0.781235204,44974,13825,2809,29701,41.91027021,20.18843794,62.09870815,,TRUE,after_split
Move Method,LeastConfidenceDropout,5,78342,30.00045953,0.820236778,0.688389513,0.904583205,0.781815765,45487,13312,3102,29408,49.26359582,19.16515446,68.42875028,,TRUE,after_split
Move Method,LeastConfidenceDropout,6,91399,35.00053612,0.828133043,0.70177333,0.899569363,0.788455576,46371,12428,3265,29245,61.10960746,17.48043966,78.59004712,,TRUE,after_split
Move Method,LeastConfidenceDropout,7,104456,40.00061271,0.826632643,0.697620966,0.905598277,0.788119713,46038,12761,3069,29441,64.72640491,16.90863061,81.63503551,,TRUE,after_split
Move Method,LeastConfidenceDropout,8,117513,45.0006893,0.828549212,0.69986008,0.907751461,0.790363834,46143,12656,2999,29511,72.89664388,15.29198241,88.18862629,,TRUE,after_split
Move Method,LeastConfidenceDropout,9,130570,50.00076588,0.823369,0.689993505,0.915010766,0.78672873,45434,13365,2763,29747,79.04748869,0,79.04748869,max_label_pct_reached(50.0%),TRUE,after_split
Move Method,MarginSamplingDropout,0,13057,5.000076588,0.782617267,0.647863967,0.853183636,0.736481553,43723,15076,4773,27737,8.66052413,27.67679191,36.33731604,,TRUE,after_split
Move Method,MarginSamplingDropout,1,26114,10.00015318,0.804948034,0.68353893,0.841987081,0.754534429,46126,12673,5137,27373,17.09475923,25.85976887,42.95452809,,TRUE,after_split
Move Method,MarginSamplingDropout,2,39171,15.00022977,0.812953816,0.688049916,0.868348201,0.767755885,46000,12799,4280,28230,25.73874879,24.45929074,50.19803953,,TRUE,after_split
Move Method,MarginSamplingDropout,3,52228,20.00030635,0.812581454,0.684399626,0.8788988,0.769549819,45623,13176,3937,28573,33.90275836,21.67809868,55.58085704,,TRUE,after_split
Move Method,MarginSamplingDropout,4,65285,25.00038294,0.822372384,0.700465139,0.875484466,0.778256292,46628,12171,4048,28462,41.83451128,20.61348605,62.44799733,,TRUE,after_split
Move Method,MarginSamplingDropout,5,78342,30.00045953,0.825723642,0.705007535,0.877822209,0.781980846,46858,11941,3972,28538,49.58207297,19.13594794,68.71802092,,TRUE,after_split
Move Method,MarginSamplingDropout,6,91399,35.00053612,0.822273817,0.692485932,0.900892033,0.783059729,45793,13006,3222,29288,57.27869487,17.76097083,75.0396657,,TRUE,after_split
Move Method,MarginSamplingDropout,7,104456,40.00061271,0.824737978,0.692537383,0.91316518,0.787693859,45619,13180,2823,29687,66.84598923,16.58456111,83.43055034,,TRUE,after_split
Move Method,MarginSamplingDropout,8,117513,45.0006893,0.832053795,0.714725077,0.879237158,0.788491511,47390,11409,3926,28584,75.08364654,15.00126481,90.08491135,,TRUE,after_split
Move Method,MarginSamplingDropout,9,130570,50.00076588,0.830213889,0.708230281,0.889633959,0.788634845,46884,11915,3588,28922,83.28715014,0,83.28715014,max_label_pct_reached(50.0%),TRUE,after_split
Move Method,AdversarialBIM,0,13057,5.000076588,0.777820368,0.641821177,0.850753614,0.731664087,43364,15435,4852,27658,9.14672327,1738.472376,1747.619099,,TRUE,after_split
Move Method,AdversarialBIM,1,26114,10.00015318,0.798552169,0.67434048,0.839741618,0.748006685,45615,13184,5210,27300,17.13690805,1690.283276,1707.420184,,TRUE,after_split
Move Method,AdversarialBIM,2,39171,15.00022977,0.802954802,0.675507737,0.859397109,0.756436984,45378,13421,4571,27939,26.22800994,1495.000662,1521.228672,,TRUE,after_split
Move Method,AdversarialBIM,3,52228,20.00030635,0.799307845,0.665445893,0.877483851,0.756895156,44457,14342,3983,28527,33.618222,1401.874594,1435.492816,,TRUE,after_split
Move Method,AdversarialBIM,4,65285,25.00038294,0.802483873,0.666874179,0.889664719,0.76232522,44351,14448,3587,28923,41.87854624,1520.711581,1562.590127,,TRUE,after_split
Move Method,AdversarialBIM,5,78342,30.00045953,0.816206508,0.694653465,0.863242079,0.769825813,46463,12336,4446,28064,49.44741058,1539.149275,1588.596686,,TRUE,after_split
Move Method,AdversarialBIM,6,91399,35.00053612,0.816305074,0.693905715,0.866133497,0.770512663,46378,12421,4352,28158,59.01625896,1499.464098,1558.480357,,TRUE,after_split
Move Method,AdversarialBIM,7,104456,40.00061271,0.808058351,0.669456256,0.910427561,0.771564871,44185,14614,2912,29598,65.95888376,1343.569639,1409.528522,,TRUE,after_split
Move Method,AdversarialBIM,8,117513,45.0006893,0.807685989,0.668857866,0.910765918,0.77128865,44140,14659,2901,29609,74.27435899,1231.160851,1305.43521,,TRUE,after_split
Move Method,AdversarialBIM,9,130570,50.00076588,0.823664699,0.696953693,0.893048293,0.782908841,46175,12624,3477,29033,82.48609924,0,82.48609924,max_label_pct_reached(50.0%),TRUE,after_split
Move Method,AdversarialDeepFool,0,13057,5.000076588,0.777962742,0.64118896,0.854629345,0.7326811,43251,15548,4726,27784,9.13295269,3625.601403,3634.734356,,TRUE,after_split
Move Method,AdversarialDeepFool,1,26114,10.00015318,0.800687774,0.676352434,0.844140265,0.750988575,45667,13132,5067,27443,17.21910024,2797.691888,2814.910988,,TRUE,after_split
Move Method,AdversarialDeepFool,2,39171,15.00022977,0.810588222,0.685916078,0.863334359,0.764466355,45947,12852,4443,28067,25.66058421,2590.442794,2616.103378,,TRUE,after_split
Move Method,AdversarialDeepFool,3,52228,20.00030635,0.808058351,0.676573179,0.883020609,0.766132906,45076,13723,3803,28707,35.02144384,2596.657234,2631.678678,,TRUE,after_split
Move Method,AdversarialDeepFool,4,65285,25.00038294,0.820707707,0.695980571,0.881482621,0.777824523,46281,12518,3853,28657,40.95986032,2685.341266,2726.301126,,TRUE,after_split
Move Method,AdversarialDeepFool,5,78342,30.00045953,0.824442278,0.706733905,0.866471855,0.778493257,47110,11689,4341,28169,50.48482442,2575.853334,2626.338159,,TRUE,after_split
Move Method,AdversarialDeepFool,6,91399,35.00053612,0.816852665,0.684165092,0.901999385,0.778124212,45262,13537,3186,29324,57.36794233,2485.347749,2542.715691,,TRUE,after_split
Move Method,AdversarialDeepFool,7,104456,40.00061271,0.818407824,0.687439693,0.898492771,0.778922948,45518,13281,3300,29210,65.18440223,3087.829099,3153.013501,,TRUE,after_split
Move Method,AdversarialDeepFool,8,117513,45.0006893,0.820773418,0.691459336,0.896770225,0.780844482,45790,13009,3356,29154,74.39884305,2323.472971,2397.871814,,TRUE,after_split
Move Method,AdversarialDeepFool,9,130570,50.00076588,0.826063148,0.700830958,0.892433098,0.785111219,46414,12385,3497,29013,82.93639874,0,82.93639874,max_label_pct_reached(50.0%),TRUE,after_split
Parameterize Variable,RandomSampling,0,1808,5.001383126,0.765928541,0.102180719,0.848498431,0.1823963,107279,33266,676,3786,2.771330833,0.001001835,2.772332668,,TRUE,after_split
Parameterize Variable,RandomSampling,1,3616,10.00276625,0.757411711,0.101134976,0.872702824,0.181263819,105936,34609,568,3894,3.862976789,0.000998974,3.863975763,,TRUE,after_split
Parameterize Variable,RandomSampling,2,5424,15.00414938,0.802712972,0.11789467,0.834827432,0.20661157,112674,27871,737,3725,4.883734465,0.001001358,4.884735823,,TRUE,after_split
Parameterize Variable,RandomSampling,3,7232,20.0055325,0.821787914,0.126797933,0.81398476,0.21941642,115533,25012,830,3632,6.102011919,0.001000881,6.1030128,,TRUE,after_split
Parameterize Variable,RandomSampling,4,9040,25.00691563,0.801616474,0.119103589,0.851636038,0.208980669,112440,28105,662,3800,7.231179476,0.001001835,7.232181311,,TRUE,after_split
Parameterize Variable,RandomSampling,5,10848,30.00829876,0.814988242,0.125560838,0.8404303,0.218480541,114429,26116,712,3750,8.486011982,0.000999928,8.487011909,,TRUE,after_split
Parameterize Variable,RandomSampling,6,12656,35.00968188,0.813829677,0.125631313,0.847377857,0.218820534,114230,26315,681,3781,9.48998332,0.001000166,9.490983486,,TRUE,after_split
Parameterize Variable,RandomSampling,7,14464,40.01106501,0.819401822,0.128767685,0.844464366,0.223461037,115051,25494,694,3768,10.46012163,0.001001596,10.46112323,,TRUE,after_split
Parameterize Variable,RandomSampling,8,16272,45.01244813,0.820567283,0.128673304,0.837068579,0.223058318,115253,25292,727,3735,11.8073585,0,11.8073585,,TRUE,after_split
Parameterize Variable,RandomSampling,9,18080,50.01383126,0.806147289,0.122766718,0.862393545,0.214936044,113049,27496,614,3848,12.97712612,0,12.97712612,max_label_pct_reached(50.0%),TRUE,after_split
Parameterize Variable,EntropySampling,0,1808,5.001383126,0.78436903,0.10899119,0.837292694,0.192875581,110003,30542,726,3736,2.769779682,0.337023497,3.106803179,,TRUE,after_split
Parameterize Variable,EntropySampling,1,3616,10.00276625,0.823870572,0.12896071,0.820932317,0.22290513,115804,24741,799,3663,3.816805124,0.329756975,4.146562099,,TRUE,after_split
Parameterize Variable,EntropySampling,2,5424,15.00414938,0.824298137,0.130286398,0.829896907,0.22521591,115826,24719,759,3703,4.962999582,0.304391384,5.267390966,,TRUE,after_split
Parameterize Variable,EntropySampling,3,7232,20.0055325,0.807333439,0.123878493,0.866427611,0.216764788,113203,27342,596,3866,5.982875586,0.287996292,6.270871878,,TRUE,after_split
Parameterize Variable,EntropySampling,4,9040,25.00691563,0.801733709,0.121964886,0.878081578,0.214180288,112339,28206,544,3918,6.92702508,0.273975849,7.201000929,,TRUE,after_split
Parameterize Variable,EntropySampling,5,10848,30.00829876,0.819753529,0.130233034,0.855445988,0.226051938,115053,25492,645,3817,8.112698078,0.245006561,8.357704639,,TRUE,after_split
Parameterize Variable,EntropySampling,6,12656,35.00968188,0.820953471,0.131617723,0.860824742,0.22832516,115203,25342,621,3841,9.203261137,0.228003025,9.431264162,,TRUE,after_split
Parameterize Variable,EntropySampling,7,14464,40.01106501,0.818063956,0.130802398,0.870237562,0.227421811,114742,25803,579,3883,10.06666279,0.207976341,10.27463913,,TRUE,after_split
Parameterize Variable,EntropySampling,8,16272,45.01244813,0.849827939,0.148945661,0.823173465,0.252249159,119558,20987,789,3673,11.1083653,0.200739861,11.30910516,,TRUE,after_split
